1979	5	27.871	997.149	-0.46	0.672	NA9
1979	6	27.688	997.211	-0.443	2.451	NA9
1979	7	27.377	998.598	-0.752	4.32	NA9
1979	8	27.241	997.661	-1.186	3.978	NA9
1979	9	27.441	997.587	-0.759	1.389	NA9
1979	10	26.823	997.84	0.93	1.538	NA9
1979	11	26.688	996.525	1.615	-0.824	NA9
1979	12	25.692	997.866	0.891	-2.622	NA9
1980	1	25.413	996.721	1.186	-4.011	0
1980	2	25.248	997.614	0.199	-4.918	14.3108443708609
1980	3	25.773	997.84	-0.364	-3.225	37.0702012383901
1980	4	26.767	996.921	0.334	-1.738	51.35352
1980	5	27.773	997.113	0.058	1.597	195.200316455696
1980	6	27.774	997.569	-0.322	2.889	257.598000000001
1980	7	27.5	997.859	-0.684	3.775	160.340518638574
1980	8	27.294	998.259	-1.076	3.971	174.042076069731
1980	9	27.228	998.071	-0.552	4.214	332.866584766585
1980	10	27.314	997.674	-0.027	1.315	145.967260940033
1980	11	26.797	996.872	1.216	-0.855	17.8802643171806
1980	12	25.995	996.283	2.235	-1.773	0.000248756218905473
1981	1	24.777	997.246	0.539	-3.327	0
1981	2	25.071	997.477	0.776	-4.308	25.5620068610635
1981	3	25.905	998.673	0.183	-2.906	28.611919504644
1981	4	27.087	997.649	-0.18	-0.793	91.0026186579378
1981	5	27.931	996.567	0.159	0.865	148.095510835914
1981	6	27.919	997.448	-1.046	2.805	163.413654946852
1981	7	27.481	996.936	-1.215	2.917	227.824425059477
1981	8	27.555	997.603	-1.011	5.072	197.465265082267
1981	9	27.519	997.256	-0.62	2.275	132.370819672131
1981	10	27.13	997.374	0.724	1.026	87.5735923869945
1981	11	26.71	996.44	0.41	-0.688	49.5953608247423
1981	12	25.651	997.545	1.652	-3.514	0.0831535269709544
1982	1	25.042	997.283	1.179	-3.409	0.0370656370656371
1982	2	25.037	997.292	-0.225	-3.018	13.7247448979592
1982	3	25.99	997.257	-0.031	-2.215	43.6504538577912
1982	4	26.829	997.494	0.102	-1.213	83.6031274433151
1982	5	27.877	997.431	0.738	1.702	120.809682299546
1982	6	27.909	998.364	-0.663	4.168	145.424237685692
1982	7	27.118	998.225	-0.938	5.859	142.91278366112
1982	8	27.16	998.562	-1.041	5.787	214.555597579425
